small_area,total_value_mGBP
E01001311,2.102379542
E01001312,4.048129405
E01001313,4.194648028
E01001314,3.369740615
E01001315,1.812882494
E01001316,1.380804881
E01001317,2.619259518
E01001318,1.403404588
E01001319,2.649282581
E01001320,1.27135935
E01001321,3.141798957
E01001322,3.557115272
E01001323,2.828108806
E01001324,1.600630935
E01001325,3.02146191
E01001326,2.461792994
E01001327,2.630053855
E01001328,2.343598235
E01001329,2.957124732
E01001330,1.433553135
E01001331,1.290040155
E01001332,1.204171137
E01001333,2.443713658
E01001334,1.35956904
E01001335,9.281039518
E01001336,2.967929173
E01001337,2.480121879
E01001338,2.996638954
E01001339,2.305744821
E01001340,1.043699263
E01001341,2.626868853
E01001342,3.398869663
E01001343,4.177607205
E01001344,2.436049224
E01001345,3.373232248
E01001346,3.171001233
E01001347,2.875390201
E01001348,1.927773646
E01001349,2.407512722
E01001350,3.393424857
E01001351,0.66793805
E01001352,3.36241493
E01001353,1.28651033
E01001354,5.150416498
E01001355,2.27440205
E01001356,0.971809897
E01001357,2.962295086
E01001358,2.266974663
E01001359,2.098534821
E01001360,3.139411549
E01001361,1.609662482
E01001362,2.832535976
E01001363,2.381724605
E01001364,1.336012924
E01001365,4.0948524
E01001366,3.019029166
E01001367,1.38868492
E01001368,2.035492644
E01001369,1.852895571
E01001370,2.20805018
E01001371,2.690973561
E01001372,1.880380051
E01001373,1.529589419
E01001374,3.555626284
E01001375,9.461493181
E01001376,1.985860229
E01001377,10.91236361
E01001379,9.904674615
E01001380,2.136990536
E01001381,1.487753905
E01001382,10.86015086
E01001383,4.344259555
E01001384,4.448719059
E01001385,5.49999147
E01001386,7.589902218
E01001387,2.884853276
E01001388,0.376128743
E01001389,2.289448248
E01001390,2.536864783
E01001391,0.49789041
E01001392,3.457692425
E01001393,1.802441944
E01001394,1.572094155
E01001395,1.246196218
E01001396,3.513755112
E01001397,2.113551982
E01001398,5.256523468
E01001399,5.044699929
E01001400,10.85746754
E01001401,2.489232173
E01001402,5.839308658
E01001403,3.695375274
E01001404,3.038342524
E01001405,1.424022977
E01001406,2.123471334
E01001407,2.503347591
E01001408,2.328917909
E01001409,1.463374158
E01001410,1.76053295
E01001411,2.720346339
E01001412,6.095748652
E01001413,11.3916239
E01001414,0.964195063
E01001415,5.587793558
E01001416,7.920368987
E01001417,35.0620644
E01001418,5.813634941
E01001419,4.050295382
E01001420,3.199431874
E01001421,2.399555015
E01001422,27.1816958
E01001423,2.208593766
E01001424,0.585421986
E01001425,0.986868072
E01001426,1.492722195
E01001427,0.875189433
E01001428,2.408031879
E01001429,1.403824495
E01001430,1.102793977
E01001431,0.994798348
E01001432,1.28755581
E01001433,1.529989905
E01001434,2.17337307
E01001435,2.046300505
E01001436,2.391095188
E01001437,1.531921603
E01001438,2.083656323
E01001439,1.620630906
E01001440,1.781958228
E01001441,0.967877221
E01001442,0.821435158
E01001444,2.476152704
E01001445,2.967117504
E01001446,2.555642196
E01001447,1.605477344
E01001448,2.300161876
E01001449,2.009779946
E01001450,2.04583481
E01001451,8.106460256
E01001452,19.33744922
E01001453,16.17946298
E01001454,12.4515017
E01001455,4.720411525
E01001456,9.178711593
E01001457,3.04469242
E01001458,1.002841813
E01001459,1.932997246
E01001460,1.147591694
E01001461,1.316443654
E01001462,1.053768028
E01001463,2.249698544
E01001464,1.557893664
E01001465,2.136878634
E01001466,1.855328544
E01001467,2.013866612
E01001468,3.321226045
E01001469,3.329740092
E01001470,7.555953082
E01001471,1.692887297
E01001472,3.304361238
E01001473,5.699743824
E01001474,3.270344246
E01001475,14.67306052
E01001476,1.907501626
E01001477,2.35850813
E01001478,2.521201427
E01001479,1.541415019
E01001480,1.67513786
E01001481,2.070581342
E01001482,1.536376925
E01001483,0.626655716
E01001484,2.128635387
E01001485,1.408276495
E01001486,1.299661468
E01001487,1.536867458
E01001488,1.897309777
E01001489,1.80970978
E01001491,1.596878288
E01001492,2.063424803
E01001493,2.861896125
E01001494,3.66330969
E01001495,2.718763051
E01001496,5.303427475
E01001497,2.33991607
E01001498,2.49860971
E01001499,2.603262262
E01001500,2.739519675
E01001501,2.154558828
E01001502,2.059836018
E01001503,1.941310211
E01001504,2.343115613
E01001505,2.006254779
E01001507,1.78181009
E01001508,2.15857297
E01001509,1.763570807
E01001511,2.586865587
E01001512,2.347470192
E01001513,1.539273939
E01001514,2.236067046
E01001515,1.518097258
E01001516,2.822397895
E01001517,1.227182818
E01001518,2.36033541
E01001520,4.702654377
E01001521,4.834065983
E01001522,2.263000241
E01001523,3.897321114
E01001524,4.733845332
E01001525,3.12454729
E01001526,4.764778779
E01001527,3.397967483
E01001528,1.240402081
E01001529,1.163867506
E01001530,2.601401026
E01001531,11.16817279
E01001532,11.34983504
E01001533,14.64319882
E01001534,5.808445448
E01001535,10.38066725
E01001536,3.764595308
E01001537,2.553255294
E01001538,8.449063396
E01001539,3.665806778
E01001540,2.597879582
E01001541,3.077632674
E01001542,2.344265791
E01001543,6.576510767
E01001544,8.327286315
E01001545,1.451560167
E01001546,2.177657782
E01001547,2.754880575
E01001548,3.013016144
E01001549,1.459530167
E01001550,2.414618835
E01001551,1.91757077
E01001552,3.292672753
E01001553,1.81566503
E01001554,0.759931672
E01001555,1.491630792
E01001556,2.565279731
E01001557,1.593730377
E01001558,0.953978862
E01001559,1.889238542
E01001560,2.026766584
E01001562,0.951640657
E01001563,2.994396123
E01001564,5.892101589
E01001565,3.780329685
E01001566,4.380078356
E01001567,13.10789692
E01001568,40.24389681
E01001569,4.554751561
E01001570,2.927434082
E01001571,2.121795439
E01001572,2.166854289
E01001573,1.810701125
E01001574,1.022061908
E01001575,1.188851423
E01001576,1.27269058
E01001577,1.134836794
E01001578,1.630969459
E01001579,1.139779502
E01001580,5.009098546
E01001581,2.852082425
E01001582,6.459871652
E01001583,3.965793695
E01001584,6.38856133
E01001585,6.867009176
E01001586,2.832708077
E01001587,4.184224267
E01001588,1.44272487
E01001589,1.269320362
E01001590,2.52517172
E01001591,0.914675016
E01001592,2.833814023
E01001593,4.19014681
E01001594,1.326894738
E01001595,1.727122274
E01001596,5.058935696
E01001597,3.486225663
E01001598,4.459651712
E01001599,4.393405765
E01001600,2.572914702
E01001601,4.792886091
E01001602,3.09842146
E01001603,1.156380853
E01001604,4.727266947
E01001605,6.795166539
E01001606,4.195881082
E01001607,3.289214191
E01001608,11.76590831
E01001609,3.422976137
E01001610,3.727407164
E01001611,3.205373607
E01001613,3.051963529
E01001614,13.31206235
E01001615,2.078185735
E01001617,4.1246745
E01001618,3.710449861
E01001619,2.26416799
E01001620,2.029943724
E01001621,1.858280891
E01001623,1.589962515
E01001624,1.733186932
E01001625,1.474194391
E01001629,1.060721176
E01001631,0.829480814
E01001632,1.619601111
E01001633,0.980277395
E01001634,0.878479125
E01001635,1.610753334
E01001636,1.448292022
E01001637,1.376788579
E01001638,0.797638095
E01001641,2.509133016
E01001642,4.640691452
E01001644,1.541867559
E01001645,2.771676538
E01001646,2.171423261
E01001647,2.779031349
E01001648,2.445024806
E01001649,1.822423348
E01001650,2.158601837
E01001651,1.006351495
E01001652,2.918404285
E01001653,1.175033478
E01001654,1.165273733
E01001655,1.173732524
E01001656,2.07583681
E01001657,2.263733155
E01001658,1.963551239
E01001659,4.187096634
E01001660,1.675199559
E01001661,1.84693055
E01001664,2.334784087
E01001665,2.780789633
E01001666,2.0237257
E01001669,1.732056914
E01001671,1.696218673
E01001672,1.411444713
E01001673,1.443445987
E01001674,2.324415936
E01001675,1.824701734
E01001676,1.169952354
E01001677,1.573097816
E01001678,2.441012774
E01001679,2.167717065
E01001680,4.994336995
E01001681,3.294630172
E01001682,2.824288766
E01001683,1.823377531
E01001684,1.840248574
E01001685,1.795112604
E01001686,1.994128958
E01001687,1.083004015
E01001688,1.914446475
E01001690,0.960216789
E01001692,0.821574767
E01001693,0.848045519
E01001694,1.485565228
E01001695,0.888359096
E01001696,0.787772757
E01001697,1.623048292
E01001698,0.792691033
E01001699,0.232724557
E01001700,1.131418318
E01001701,1.351073513
E01001702,0.822147172
E01001703,0.911973672
E01001704,1.767252941
E01001705,0.986366071
E01001708,1.756096086
E01001710,0.811308406
E01001712,1.414956657
E01001714,0.789526491
E01001715,-0.021940261
E01001716,-0.012746579
E01001717,1.20724436
E01001718,-0.023880124
E01001719,0.111509778
E01001720,-0.024543518
E01001722,0.92400851
E01001723,-0.033190183
E01001724,-0.050545661
E01001725,-0.020023523
E01001726,0.078676517
E01001727,2.151341759
E01001728,-0.024904618
E01001729,0.619408863
E01001730,0.886919039
E01001731,-0.019888386
E01001732,0.492719216
E01001733,0.328997369
E01001734,-0.027804233
E01001735,-0.010485078
E01001736,1.66025172
E01001737,1.765369546
E01001738,1.362200978
E01001739,1.814285773
E01001740,0.322933206
E01001741,2.33088669
E01001742,0.103014862
E01001744,-0.018441321
E01001745,0.459808072
E01001746,0.192383394
E01001747,-0.039614458
E01001749,2.653428511
E01001750,0.237113417
E01001751,2.281529114
E01001753,0.48746898
E01001755,0.368079555
E01001756,-0.021349058
E01001757,0.437687831
E01001758,0.244963185
E01001759,0.043787318
E01001760,-0.024636859
E01001761,0.405520537
E01001762,-0.017823543
E01001763,1.497150569
E01001764,0.381048291
E01001765,0.358586003
E01001767,1.109582594
E01001768,-0.024287991
E01001769,-0.014270219
E01001770,0.110252864
E01001772,1.228714138
E01001773,0.87299426
E01001774,0.058794631
E01001775,1.173328945
E01001776,0.423241376
E01001777,0.913845389
E01001780,0.280452646
E01001781,0.980061671
E01001783,0.988092444
E01001784,1.277041608
E01001785,2.483562402
E01001786,1.072167191
E01001787,0.941926574
E01001788,0.791151752
E01001789,2.215804755
E01001790,0.7124238
E01001791,1.189608274
E01001792,2.034911769
E01001793,1.46140777
E01001794,2.957286665
E01001795,1.255853537
E01001796,-0.019150266
E01001798,0.534274541
E01001799,-0.198391376
E01001800,0.09091685
E01001801,0.115639202
E01001802,0.284584138
E01001803,2.018312535
E01001804,-0.017289736
E01001805,-0.013465877
E01001806,0.172577897
E01001807,-0.022503946
E01001808,-0.016815609
E01001809,-0.025749286
E01001811,-0.015820528
E01001812,-0.018538559
E01001813,0.003205668
E01001814,-0.021210574
E01001815,1.345751878
E01001816,3.382234614
E01001819,2.407671108
E01001820,1.017237781
E01001821,1.033139517
E01001822,0.180528281
E01001823,-0.014396994
E01001824,0.330335501
E01001825,1.312701534
E01001826,0.087114893
E01001827,0.252041632
E01001828,0.877392735
E01001829,2.676447898
E01001830,-0.016214055
E01001831,-0.024299241
E01001832,-0.023811037
E01001833,0.131890776
E01001834,-0.028999025
E01001835,0.937453541
E01001836,0.290735305
E01001837,2.547698445
E01001838,0.195619616
E01001839,-0.031682607
E01001840,0.221441247
E01001841,0.220804511
E01001842,-0.012043058
E01001843,0.004141974
E01001844,0.054115045
E01001845,0.525868526
E01001846,0.514904443
E01001847,0.14498495
E01001848,0.781447585
E01001849,-0.033694235
E01001850,0.600132056
E01001851,1.568996479
E01001852,-0.021851765
E01001853,1.645374017
E01001854,-0.030505192
E01001855,-0.00554486
E01001856,-0.010060148
E01001857,0.095193651
E01001858,-0.016815074
E01001859,2.295500051
E01001860,0.099522031
E01001861,-0.013964723
E01001862,0.202025057
E01001863,1.444909248
E01001864,-0.011787303
E01001865,2.980999313
E01001866,-0.013863454
E01001867,-0.011744511
E01001868,-0.005610368
E01001869,3.773309995
E01001870,-0.028841031
E01001871,-0.019234914
E01001872,-0.007927125
E01001873,-0.015802066
E01001875,0.705690357
E01001876,-0.022346412
E01001877,1.844442012
E01001878,0.247173142
E01001879,1.248044456
E01001880,-0.020170599
E01001881,-0.013193534
E01001882,-0.015865513
E01001883,-0.01316763
E01001884,0.041941697
E01001885,-0.011873891
E01001886,-0.016673414
E01001887,0.111104453
E01001888,2.857575066
E01001889,10.34205968
E01001890,0.326681691
E01001891,2.909912103
E01001892,0.843659901
E01001893,-0.014469945
E01001894,-0.01328692
E01001895,1.289783489
E01001896,0.182332121
E01001897,3.036688736
E01001898,-0.024015322
E01001899,-0.01340292
E01001900,-0.023955509
E01001901,5.041083867
E01001902,-0.024148349
E01001903,1.33707963
E01001904,1.865919882
E01001905,2.693361444
E01001906,3.5168142
E01001907,1.654078588
E01001908,-0.020353642
E01001909,-0.027821848
E01001910,-0.020689543
E01001911,-0.018474825
E01001912,-0.017194582
E01001913,-0.011243711
E01001914,-0.021742829
E01001915,2.971579354
E01001916,6.955572088
E01001917,3.238852881
E01001918,4.835474197
E01001919,9.203079732
E01001920,-0.007273049
E01001921,2.322395706
E01001922,6.347530703
E01001923,1.789308873
E01001924,5.117569351
E01001925,6.951179261
E01001926,6.082850731
E01001927,15.93015067
E01001928,0.543965043
E01001929,5.229474173
E01001930,2.4689968
E01001931,0.695503958
E01001932,0.917316099
E01001933,5.061001092
E01001934,0.242350875
E01001935,2.170524206
E01001937,6.433761281
E01001938,-0.013685282
E01001940,0.259140843
E01001941,-0.022044818
E01001942,-0.027784884
E01001943,-0.035651666
E01001944,-0.018927076
E01001945,-0.018841021
E01001946,-0.015310132
E01001947,-0.015252712
E01001948,1.732663875
E01001949,-0.013566393
E01001950,4.054706756
E01001951,0.1098169
E01001952,-0.010193249
E01001953,-0.022687342
E01001954,0.049822261
E01001955,0.744415959
E01001956,0.260947828
E01001957,0.231734056
E01001958,-0.014080353
E01001959,1.179058312
E01001960,-0.023777377
E01001961,-0.014755921
E01001962,3.73470357
E01001963,7.113432236
E01001964,3.694055447
E01001965,7.42852597
E01001966,8.750592633
E01001967,8.502338418
E01001968,4.506325885
E01001969,0.242657064
E01001970,1.142904188
E01001971,0.319900262
E01001972,1.80414759
E01001973,2.83143163
E01001974,0.349710146
E01001975,0.225845117
E01001976,0.351293885
E01001977,0.452592814
E01001978,0.328603605
E01001979,0.13572536
E01001980,0.40974183
E01001981,1.322251434
E01001982,0.203809442
E01001983,1.619893925
E01001984,3.346935355
E01001985,5.83368833
E01001986,9.045575455
E01001987,6.987050972
E01001988,5.532512255
E01001989,5.769860871
E01001990,2.524237619
E01001991,1.682618304
E01001992,9.187215144
E01001993,21.15831876
E01001994,5.192994275
E01001995,3.714460183
E01001996,5.611842563
E01001997,0.323520085
E01001998,-0.019669763
E01001999,-0.017985915
E01002000,-0.02180951
E01002001,1.421595295
E01002002,-0.018242306
E01002003,-0.032611643
E01002004,2.052722218
E01002005,-0.003067543
E01002006,0.167264671
E01002007,6.316814334
E01002008,7.440315759
E01002009,6.705546888
E01002010,4.328592958
E01002011,2.278746043
E01002013,3.067347237
E01002014,-0.013998993
E01002015,1.108268861
E01002016,2.527276453
E01002017,2.119943063
E01002018,2.032981213
E01002019,14.86656899
E01002020,5.795885655
E01002021,8.376936919
E01002022,1.214941794
E01002023,7.810342004
E01002024,4.256672854
E01002025,9.175078541
E01002026,0.840640895
E01002027,1.613455714
E01002028,1.564013635
E01002029,1.013666736
E01002030,-0.014393213
E01002031,-0.016762773
E01002032,0.792239869
E01002033,1.104629818
E01002034,1.006262731
E01002036,0.496944263
E01002037,0.349895111
E01002038,0.366886372
E01002039,0.3464
E01002040,0.297818628
E01002041,1.079863523
E01002042,2.056284956
E01002043,-0.017747293
E01002044,-0.017570898
E01002045,-0.029731056
E01002046,0.612217416
E01002047,-0.01888552
E01002048,0.285076072
E01002049,1.806418909
E01002050,0.328266802
E01002051,-0.025509367
E01002052,1.797406342
E01002053,0.21262132
E01002054,0.322232166
E01002055,0.514768723
E01002056,0.348739532
E01002057,-0.027033311
E01002058,-0.016368361
E01002059,2.526464118
E01002060,2.74581693
E01002061,2.29382452
E01002062,4.836020782
E01002063,1.942486015
E01002064,0.53613041
E01002065,-0.01616659
E01002066,0.932573629
E01002067,1.080307438
E01002068,0.220914757
E01002069,0.244253903
E01002070,2.57025299
E01002071,0.87449401
E01002072,0.241596278
E01002073,0.56825497
E01002074,1.072977461
E01002075,0.504457236
E01002076,0.232893993
E01002077,1.20365373
E01002078,0.502952675
E01002079,1.667653614
E01002081,0.862250176
E01002082,0.314469425
E01002083,1.622244362
E01002084,1.461277506
E01002085,0.049240123
E01002086,1.268207471
E01002087,-0.019804645
E01002088,1.721751136
E01002089,0.271897485
E01002090,2.620099388
E01002091,1.30649749
E01002092,-0.092620748
E01002093,1.358994372
E01002094,1.098755648
E01002095,0.807494034
E01002096,1.029314304
E01002097,0.908791532
E01002098,1.724602607
E01002099,0.553589783
E01002100,0.971488104
E01002101,1.380137986
E01002102,0.296342253
E01002103,1.751140622
E01002104,2.178953233
E01002105,-0.023086242
E01002106,11.40006239
E01002107,7.238041945
E01002108,9.990737185
E01002109,15.35862412
E01002110,8.733181871
E01002111,10.28968993
E01002112,17.70274918
E01002113,7.291198738
E01002114,3.014837813
E01002115,4.645158368
E01002116,4.601499852
E01002118,2.573479386
E01002119,3.213317648
E01002120,2.565733744
E01002121,4.27455796
E01002122,3.805331619
E01002123,3.916480265
E01002124,3.246236486
E01002125,4.053278679
E01002127,3.551305928
E01002128,2.115823761
E01002129,0.707017712
E01002130,1.493280887
E01002131,1.952786063
E01002132,3.582619832
E01002133,1.264819875
E01002134,3.720601193
E01002135,2.645657879
E01002136,3.217928203
E01002137,3.085758289
E01002138,2.428602663
E01002139,1.365441969
E01002140,3.240883123
E01002141,5.311349376
E01002142,4.418891582
E01002143,2.944213632
E01002144,12.46423334
E01002145,4.968957006
E01002146,11.15196806
E01002147,10.78862931
E01002148,9.88694588
E01002149,7.958273154
E01002150,2.497478879
E01002151,1.364235943
